Customer_ID,First_Name,Last_Name,Age,Gender,City,State,Customer_Since,Occupation,Income,Marital_Status,Preferred_Channel,Loyalty_Tier
CUST002949,Ishanvi,Dhar,36.0,Female,Ahmedabad,Gujarat,2021-01-29,IT Professional,171100.0,Married,Online,Gold
CUST002950,Lopa,Virk,18.0,Female,Udaipur,Rajasthan,2026-07-11,Retail Employee,16100.0,Single,Mobile App,Bronze
CUST002951,Varenya,Sabharwal,54.0,Female,Howrah,West Bengal,2019-03-05,Student,10700.0,Married,Store,Bronze
CUST002952,Kashvi,Ghosh,48.0,Female,Delhi,Delhi,2020-07-20,Sales Executive,69200.0,Married,Mobile App,Silver
CUST002953,Anirudh,Gole,44.0,Male,Bhopal,Madhya Pradesh,2019-08-31,Self-Employed,158200.0,Married,Online,Platinum
CUST002954,Zaid,Chakrabarti,58.0,Male,Surat,Gujarat,2019-12-15,Government Employee,93700.0,Married,Store,Silver
CUST002955,Nidhi,Pall,26.0,Female,Vadodara,Gujarat,2021-06-07,Self-Employed,217000.0,Married,Mobile App,Gold
CUST002956,Ubika,Agrawal,38.0,Female,Ludhiana,Punjab,2019-10-05,Retired,51000.0,Married,Mobile App,Silver
CUST002957,Kamya,Handa,50.0,Female,Lucknow,Uttar Pradesh,2019-03-08,Retail Employee,38900.0,Married,Store,Silver
CUST002958,Dhriti,Wagle,35.0,Female,Kanpur,Uttar Pradesh,2018-08-25,Student,15900.0,Married,Mobile App,Silver
CUST002959,Charvi,Pathak,53.0,Female,Guwahati,Assam,2021-07-15,Self-Employed,214300.0,Married,Store,Gold
CUST002960,Yashica,Kanda,24.0,Female,Pune,Maharashtra,2020-08-16,Self-Employed,166900.0,Single,Mobile App,Gold
CUST002961,Vedika,Joshi,27.0,Female,Chennai,Tamil Nadu,2020-05-19,Self-Employed,138100.0,Married,Store,Gold
CUST002962,Manya,Bera,30.0,Male,Kolkata,West Bengal,2021-08-06,Student,14400.0,Married,Online,Bronze
CUST002963,Indali,Chowdhury,31.0,Female,Bengaluru,Karnataka,2019-10-13,IT Professional,171300.0,Married,Store,Platinum
CUST002964,Falan,Som,24.0,Male,Varanasi,Uttar Pradesh,2021-04-04,Business Owner,2498300.0,Single,Online,Gold
CUST002965,Yuvraj,Goda,54.0,Male,Jaipur,Rajasthan,2020-06-27,Retail Employee,41700.0,Widowed,Store,Silver
CUST002966,Gauri,Bassi,35.0,Female,Ahmedabad,Gujarat,2020-11-03,Engineer,103600.0,Married,Store,Silver
CUST002967,Avni,Patla,43.0,Female,Ludhiana,Punjab,2020-07-17,Student,18500.0,Divorced,Store,Bronze
CUST002968,Meghana,Kadakia,31.0,Female,New Delhi,Delhi,2020-02-23,Retail Employee,32900.0,Single,Store,Silver
CUST002969,Urishilla,Krishnamurthy,18.0,Female,Surat,Gujarat,2026-07-11,Student,11700.0,Single,Mobile App,Bronze
CUST002970,Oliver,Setty,42.0,Male,Madurai,Tamil Nadu,2019-12-20,Doctor,346500.0,Married,Online,Gold
CUST002971,Anthony,Chawla,18.0,Male,Bengaluru,Karnataka,2026-07-11,Student,14100.0,Single,Store,Bronze
CUST002972,Ati,Yogi,37.0,Female,Nagpur,Maharashtra,2019-09-20,Retail Employee,31200.0,Married,Online,Silver
CUST002973,Gaurang,Dugar,20.0,Male,Patna,Bihar,2024-08-16,Student,13700.0,Single,Online,Bronze
CUST002974,Akshay,Sundaram,64.0,Male,Kolkata,West Bengal,2020-12-14,Retired,24300.0,Married,Online,Bronze
CUST002975,Dalbir,Bobal,50.0,Male,Kanpur,Uttar Pradesh,2020-02-07,Government Employee,91300.0,Married,Online,Gold
CUST002976,Jacob,Saxena,39.0,Male,Madurai,Tamil Nadu,2019-09-05,IT Professional,152300.0,Married,Store,Gold
CUST002977,Omaja,Saini,54.0,Female,Delhi,Delhi,2019-12-07,Student,181000.0,Married,Online,Gold
CUST002978,Hardik,Nanda,27.0,Male,Bengaluru,Karnataka,2020-07-12,IT Professional,123400.0,Single,Mobile App,Gold
CUST002979,Jyoti,Choudhary,45.0,Female,Hyderabad,Telangana,2019-09-13,Self-Employed,103700.0,Married,Online,Gold
CUST002980,Nicholas,Kari,41.0,Male,Amritsar,Punjab,2021-07-16,Business Owner,290500.0,Married,Online,Gold
CUST002981,Chavvi,Khalsa,41.0,Female,Mumbai,Maharashtra,2020-07-07,Retail Employee,32700.0,Married,Online,Silver
CUST002982,Samuel,Iyengar,55.0,Male,Ludhiana,Punjab,2020-01-11,Student,20400.0,Married,Online,Silver
CUST002983,Riya,Kannan,48.0,Female,Amritsar,Punjab,2021-07-25,Sales Executive,136000.0,Single,Store,Silver
CUST002984,Bina,Sinha,42.0,Female,Ludhiana,Punjab,2020-02-07,Student,21500.0,Married,Store,Bronze
CUST002985,Xavier,Bhagat,18.0,Male,Chennai,Tamil Nadu,2026-07-11,Student,7200.0,Single,Online,Bronze
CUST002986,Urmi,Dhillon,26.0,Female,Bhubaneswar,Odisha,2019-05-07,Student,14900.0,Married,Online,Silver
CUST002987,Janaki,Sha,36.0,Female,Hyderabad,Telangana,2021-04-14,Engineer,100000.0,Single,Online,Silver
CUST002988,Gaurav,Ram,39.0,Male,Mumbai,Maharashtra,2018-08-27,Engineer,121600.0,Married,Mobile App,Gold
CUST002989,Rachit,Deshpande,23.0,Male,Delhi,Delhi,2021-08-16,Retired,27100.0,Married,Store,Silver
CUST002990,Vasudha,Hari,38.0,Female,Guwahati,Assam,2020-07-14,Student,195300.0,Widowed,Store,Gold
CUST002991,Rachita,Madan,58.0,Female,Mumbai,Maharashtra,2020-11-16,IT Professional,160400.0,Married,Store,Gold
CUST002992,Harrison,Nayak,46.0,Male,Madurai,Tamil Nadu,2019-11-27,Teacher,53300.0,Single,Online,Silver
CUST002993,Devansh,Balay,39.0,Male,Mumbai,Maharashtra,2018-12-24,Government Employee,52300.0,Married,Online,Silver
CUST002994,Bhanumati,Mand,35.0,Female,Bengaluru,Karnataka,2020-01-24,Retail Employee,33900.0,Single,Mobile App,Silver
CUST002995,Ekanta,Choudhry,26.0,Female,Pune,Maharashtra,2019-08-22,Retail Employee,25700.0,Married,Mobile App,Silver
CUST002996,Vidhi,Shanker,39.0,Female,Chandigarh,Chandigarh,2020-07-20,Retail Employee,27700.0,Single,Store,Silver
CUST002997,Shaurya,Garg,41.0,Male,Kolkata,West Bengal,2020-06-17,Retail Employee,24200.0,Married,Store,Bronze
CUST002998,Pavani,Kannan,22.0,Female,Patna,Bihar,2022-08-17,Student,10300.0,Single,Online,Bronze
CUST002999,Manbir,Dugar,42.0,Male,Ahmedabad,Gujarat,2019-07-05,Government Employee,87100.0,Married,Store,Gold
CUST003000,Frederick,Karpe,36.0,Male,Amritsar,Punjab,2020-07-19,Homemaker,11500.0,Married,Online,Bronze
CUST003001,Chameli,Sabharwal,18.0,Female,Chennai,Tamil Nadu,2026-07-11,Student,8400.0,Single,Mobile App,Bronze
CUST003002,Yutika,Suresh,27.0,Female,Howrah,West Bengal,2020-07-07,Retired,22000.0,Married,Mobile App,Bronze
CUST003003,Hritik,Solanki,33.0,Male,Kolkata,West Bengal,2019-01-24,Teacher,58400.0,Married,Online,Gold
CUST003004,Vihaan,Mallick,63.0,Male,Chennai,Tamil Nadu,2019-05-30,Retired,37700.0,Married,Store,Silver
CUST003005,Advika,Sangha,45.0,Female,Varanasi,Uttar Pradesh,2020-08-15,Teacher,67300.0,Married,Store,Silver
CUST003006,Krishna,Kota,21.0,Female,Howrah,West Bengal,2023-08-17,Student,9600.0,Single,Online,Bronze
CUST003007,Omisha,Saraf,44.0,Female,Lucknow,Uttar Pradesh,2021-05-26,Retail Employee,27500.0,Married,Mobile App,Bronze
CUST003008,Janya,Dixit,18.0,Female,Jodhpur,Rajasthan,2026-07-11,Sales Executive,59400.0,Single,Mobile App,Silver
CUST003009,Aarnav,Sahni,52.0,Male,Delhi,Delhi,2021-03-30,Retired,19300.0,Married,Mobile App,Bronze
CUST003010,Chaitanya,Baria,32.0,Other,Ahmedabad,Gujarat,2021-04-11,Student,8300.0,Married,Mobile App,Bronze
CUST003011,Vrinda,Thaman,37.0,Female,Delhi,Delhi,2021-05-12,Retail Employee,24900.0,Divorced,Mobile App,Bronze
CUST003012,Anika,Sandal,55.0,Female,Kolkata,West Bengal,2019-08-23,IT Professional,128100.0,Married,Online,Gold
CUST003013,Zilmil,Ramesh,21.0,Female,Ahmedabad,Gujarat,2023-08-17,Student,9700.0,Single,Mobile App,Bronze
CUST003014,Wakeeta,Chaudhari,20.0,Female,Ludhiana,Punjab,2024-08-16,Student,8200.0,Single,Store,Bronze
CUST003015,Upkaar,Tandon,30.0,Male,Mumbai,Maharashtra,2019-07-24,Retail Employee,30200.0,Single,Online,Silver
CUST003016,Jai,Chacko,51.0,Male,Pune,Maharashtra,2019-05-10,IT Professional,178800.0,Single,Online,Platinum
CUST003017,Abha,Ray,18.0,Female,Pune,Maharashtra,2026-07-11,Student,15100.0,Single,Mobile App,Bronze
CUST003018,Ikbal,Deo,18.0,Male,Hyderabad,Telangana,2026-07-11,Student,10900.0,Single,Mobile App,Bronze
CUST003019,Praneel,Merchant,32.0,Male,Kanpur,Uttar Pradesh,2019-11-20,Student,16000.0,Single,Store,Silver
CUST003020,Kashvi,Chana,45.0,Female,Varanasi,Uttar Pradesh,2018-10-17,IT Professional,95000.0,Widowed,Mobile App,Gold
CUST003021,Adweta,Srinivasan,54.0,Female,Surat,Gujarat,2020-12-05,Retired,15200.0,Married,Online,Bronze
CUST003022,Michael,Edwin,38.0,Male,Patna,Bihar,2021-06-13,Teacher,45400.0,Single,Store,Bronze
CUST003023,Veda,Bajwa,33.0,Female,Bengaluru,Karnataka,2019-08-31,Sales Executive,85400.0,Married,Online,Gold
CUST003024,Vasana,Sheth,53.0,Female,Pune,Maharashtra,2019-05-28,Self-Employed,148200.0,Married,Store,Gold
CUST003025,Ekantika,Ravi,18.0,Female,Mumbai,Maharashtra,2026-07-11,Sales Executive,31900.0,Single,Online,Bronze
CUST003026,Hiral,Prabhakar,33.0,Female,Chandigarh,Chandigarh,2019-11-30,Self-Employed,92100.0,Married,Online,Gold
CUST003027,Vincent,Agarwal,38.0,Male,Surat,Gujarat,2021-06-12,Doctor,179900.0,Married,Online,Gold
CUST003028,Balendra,Rajan,44.0,Male,Ahmedabad,Gujarat,2018-09-29,Sales Executive,130400.0,Married,Mobile App,Platinum
CUST003029,Ojas,Wali,31.0,Male,Mysuru,Karnataka,2021-04-18,Student,14700.0,Married,Mobile App,Bronze
CUST003030,Anamika,Minhas,38.0,Female,Hyderabad,Telangana,2021-06-03,IT Professional,173500.0,Single,Online,Gold
CUST003031,Unni,Madan,18.0,Female,Bhubaneswar,Odisha,2026-07-11,Sales Executive,42600.0,Single,Mobile App,Silver
CUST003032,Ishita,Buch,29.0,Female,Mumbai,Maharashtra,2020-05-05,Self-Employed,183100.0,Married,Online,Gold
CUST003033,Oviya,Bhakta,44.0,Female,Udaipur,Rajasthan,2021-05-02,Homemaker,18300.0,Single,Store,Bronze
CUST003034,Yasti,Patla,25.0,Female,Bengaluru,Karnataka,2019-08-17,Self-Employed,180100.0,Married,Mobile App,Gold
CUST003035,Ati,Choudhry,39.0,Male,Mumbai,Maharashtra,2018-12-05,Sales Executive,72400.0,Married,Store,Gold
CUST003036,Rehaan,Pau,44.0,Male,Vadodara,Gujarat,2020-11-04,Business Owner,162900.0,Married,Online,Gold
CUST003037,Viraj,Baria,34.0,Male,Bengaluru,Karnataka,2019-09-27,Self-Employed,77400.0,Single,Online,Silver
CUST003038,Rajeshri,Peri,40.0,Female,Ahmedabad,Gujarat,2021-07-01,IT Professional,111600.0,Married,Store,Silver
CUST003039,Gagan,Bhavsar,25.0,Male,Ahmedabad,Gujarat,2020-06-19,Sales Executive,97400.0,Divorced,Store,Silver
CUST003040,Harsh,Devi,35.0,Male,Coimbatore,Tamil Nadu,2020-09-29,Self-Employed,241300.0,Married,Store,Platinum
CUST003041,Oviya,Khare,46.0,Female,Udaipur,Rajasthan,2020-12-09,Self-Employed,245900.0,Married,Mobile App,Gold
CUST003042,Dakshesh,Sridhar,40.0,Male,Kolkata,West Bengal,2019-09-10,Doctor,226200.0,Married,Store,Platinum
CUST003043,Jagrati,Kar,30.0,Female,Bengaluru,Karnataka,2021-03-27,Government Employee,81300.0,Single,Store,Silver
CUST003044,Naveen,Pandit,41.0,Male,Surat,Gujarat,2019-01-16,Student,13200.0,Married,Online,Silver
CUST003045,Kiaan,Thakur,47.0,Male,Kolkata,West Bengal,2019-08-19,Sales Executive,120400.0,Married,Online,Gold
CUST003046,Siddharth,Malhotra,18.0,Male,Mumbai,Maharashtra,2026-07-11,Student,5500.0,Married,Mobile App,Bronze
CUST003047,Avni,Bhatnagar,53.0,Female,Patna,Bihar,2018-10-26,Government Employee,86100.0,Married,Mobile App,Gold
CUST003048,Quincy,Pai,34.0,Male,Madurai,Tamil Nadu,2018-10-19,Retail Employee,25000.0,Married,Online,Silver
CUST003049,Varsha,Sunder,44.0,Female,Bhopal,Madhya Pradesh,2019-12-21,Self-Employed,247700.0,Married,Online,Gold
CUST003050,Yamini,Vyas,54.0,Female,Indore,Madhya Pradesh,2020-02-20,Self-Employed,111500.0,Married,Store,Gold
CUST003051,Divya,Singhal,20.0,Female,Warangal,Telangana,2024-08-16,Retail Employee,23200.0,Single,Mobile App,Silver
CUST003052,Madhav,Seth,29.0,Male,Chennai,Tamil Nadu,2019-06-24,Engineer,168700.0,Divorced,Mobile App,Gold
CUST003053,Qarin,Bhatti,34.0,Male,Hyderabad,Telangana,2020-01-05,Teacher,48700.0,Divorced,Online,Silver
CUST003054,Ijaya,Shankar,28.0,Female,Chennai,Tamil Nadu,2018-10-29,Government Employee,81000.0,Divorced,Online,Gold
CUST003055,Chameli,Buch,61.0,Female,Patna,Bihar,2020-11-28,Retired,51500.0,Widowed,Mobile App,Bronze
CUST003056,Mahika,Gola,27.0,Other,Jodhpur,Rajasthan,2020-09-10,Self-Employed,148800.0,Married,Mobile App,Gold
CUST003057,Maanas,Bose,31.0,Male,Pune,Maharashtra,2020-09-04,Student,15600.0,Married,Online,Bronze
CUST003058,Darika,Gala,41.0,Female,Kolkata,West Bengal,2019-03-17,Engineer,166000.0,Married,Mobile App,Gold
CUST003059,Lakshit,Choudhury,22.0,Male,Ludhiana,Punjab,2022-08-17,Student,13800.0,Single,Mobile App,Bronze
CUST003060,Ethan,Taneja,33.0,Male,Kolkata,West Bengal,2020-04-04,IT Professional,191500.0,Single,Mobile App,Gold
CUST003061,Faqid,Jayaraman,42.0,Male,Jodhpur,Rajasthan,2020-05-05,Sales Executive,65800.0,Married,Mobile App,Silver
CUST003062,Advay,Memon,34.0,Male,Jaipur,Rajasthan,2021-05-28,Student,16400.0,Married,Online,Bronze
CUST003063,Sathvik,Deo,37.0,Male,Mysuru,Karnataka,2020-05-23,Self-Employed,234300.0,Single,Mobile App,Gold
CUST003064,Warjas,Palan,31.0,Male,Hyderabad,Telangana,2020-02-01,Student,11200.0,Married,Mobile App,Bronze
CUST003065,Ucchal,Sawhney,18.0,Female,Surat,Gujarat,2026-07-11,Student,9300.0,Single,Online,Bronze
CUST003066,Advaith,Manne,42.0,Male,Chennai,Tamil Nadu,2020-02-05,IT Professional,118200.0,Single,Online,Silver
CUST003067,Ijaya,Bhatnagar,61.0,Female,Kolkata,West Bengal,2018-09-30,Retired,21100.0,Married,Store,Silver
CUST003068,Advay,Kata,38.0,Male,Ahmedabad,Gujarat,2018-09-09,Self-Employed,99000.0,Married,Online,Gold
CUST003069,Oliver,Sabharwal,41.0,Male,Udaipur,Rajasthan,2020-01-12,IT Professional,124900.0,Married,Mobile App,Gold
CUST003070,Onveer,Narain,47.0,Male,Bengaluru,Karnataka,2020-01-30,Student,13700.0,Divorced,Store,Silver
CUST003071,Xavier,Wagle,21.0,Male,Pune,Maharashtra,2023-08-17,Student,8400.0,Married,Mobile App,Bronze
CUST003072,Vamakshi,Shankar,60.0,Female,Bengaluru,Karnataka,2018-08-20,Business Owner,296300.0,Widowed,Mobile App,Platinum
CUST003073,Max,Deo,41.0,Male,Chennai,Tamil Nadu,2020-10-20,Self-Employed,173100.0,Married,Mobile App,Gold
CUST003074,Niharika,Garg,59.0,Female,Mysuru,Karnataka,2020-04-07,IT Professional,142900.0,Married,Online,Gold
CUST003075,Kalpit,Karan,28.0,Male,Kolkata,West Bengal,2021-08-13,Student,64700.0,Married,Store,Silver
CUST003076,Warhi,Prabhu,62.0,Female,Mumbai,Maharashtra,2020-07-30,Self-Employed,222200.0,Married,Store,Gold
CUST003077,Mitali,Batta,48.0,Female,Chennai,Tamil Nadu,2021-05-30,Engineer,99400.0,Married,Online,Silver
CUST003078,Ethan,Pandit,45.0,Male,Hyderabad,Telangana,2019-05-24,Government Employee,67700.0,Married,Store,Gold
CUST003079,Lucky,Shah,41.0,Male,Coimbatore,Tamil Nadu,2019-12-11,Engineer,171800.0,Married,Mobile App,Gold
CUST003080,Fiyaz,Dyal,35.0,Male,Hyderabad,Telangana,2019-11-28,Engineer,120400.0,Single,Store,Gold
CUST003081,Mekhala,Gopal,54.0,Female,Bengaluru,Karnataka,2020-10-06,Business Owner,181400.0,Married,Store,Gold
CUST003082,Gagan,Dube,40.0,Male,Patna,Bihar,2019-03-07,Engineer,115900.0,Married,Mobile App,Gold
CUST003083,Gaurika,Khanna,18.0,Female,Delhi,Delhi,2026-07-11,Sales Executive,43600.0,Married,Online,Bronze
CUST003084,Devika,Barman,23.0,Female,Ahmedabad,Gujarat,2021-08-16,Retail Employee,20600.0,Single,Online,Bronze
CUST003085,Nitara,Date,36.0,Female,Thiruvananthapuram,Kerala,2019-08-25,Homemaker,4500.0,Divorced,Online,Bronze
CUST003086,Urvi,Lad,42.0,Female,Madurai,Tamil Nadu,2018-11-25,Engineer,124700.0,Married,Online,Gold
CUST003087,Reva,Gour,37.0,Female,Bhopal,Madhya Pradesh,2020-12-02,Doctor,241700.0,Married,Online,Gold
CUST003088,Harshil,Banerjee,54.0,Male,Pune,Maharashtra,2020-01-01,Student,12200.0,Married,Store,Bronze
CUST003089,Nitara,Padmanabhan,18.0,Female,Chennai,Tamil Nadu,2026-07-11,Student,12200.0,Single,Online,Bronze
CUST003090,Falak,Pradhan,40.0,Female,Chennai,Tamil Nadu,2019-01-01,Self-Employed,98000.0,Married,Online,Gold
CUST003091,Udarsh,Zacharia,18.0,Male,Mumbai,Maharashtra,2026-07-11,Student,27300.0,Single,Online,Bronze
CUST003092,Gautami,Walla,48.0,Male,Warangal,Telangana,2020-05-08,Student,15800.0,Divorced,Store,Bronze
CUST003093,Matthew,Dara,38.0,Male,Hyderabad,Telangana,2021-01-28,Engineer,120200.0,Married,Online,Silver
CUST003094,Amaira,Ravel,43.0,Female,Ahmedabad,Gujarat,2021-07-24,Student,17700.0,Married,Mobile App,Bronze
CUST003095,Yahvi,Dhillon,27.0,Female,Thiruvananthapuram,Kerala,2021-03-08,Retired,46200.0,Married,Mobile App,Silver
CUST003096,Veer,Nagarajan,55.0,Male,Pune,Maharashtra,2018-09-11,Sales Executive,113400.0,Married,Online,Gold
CUST003097,Garima,Agrawal,52.0,Female,Bengaluru,Karnataka,2020-12-24,Student,18100.0,Married,Online,Bronze
CUST003098,Zehaan,Narula,46.0,Male,Warangal,Telangana,2018-10-27,Sales Executive,58500.0,Married,Online,Gold
CUST003099,Manbir,Som,36.0,Male,Chennai,Tamil Nadu,2021-01-03,Sales Executive,80400.0,Single,Online,Silver
CUST003100,Maanav,Din,46.0,Male,Udaipur,Rajasthan,2018-10-31,Teacher,73500.0,Single,Online,Gold
CUST003101,Vaishnavi,Nigam,29.0,Female,Warangal,Telangana,2019-08-30,Business Owner,334500.0,Married,Online,Platinum
CUST003102,Daksh,Srinivas,49.0,Male,Mumbai,Maharashtra,2021-04-14,IT Professional,131000.0,Married,Online,Gold
CUST003103,Anmol,Dewan,59.0,Male,Ahmedabad,Gujarat,2019-11-18,Doctor,278100.0,Single,Store,Platinum
CUST003104,Devika,Morar,52.0,Female,Indore,Madhya Pradesh,2020-09-01,Teacher,50900.0,Married,Store,Silver
CUST003105,Advik,Ratti,29.0,Male,Chennai,Tamil Nadu,2020-06-22,Teacher,41700.0,Single,Mobile App,Silver
CUST003106,Imaran,Sehgal,38.0,Male,Kolkata,West Bengal,2020-04-21,IT Professional,195900.0,Single,Store,Gold
CUST003107,Pranav,Chanda,21.0,Male,Nagpur,Maharashtra,2023-08-17,Student,7800.0,Single,Mobile App,Bronze
CUST003108,Nihal,Bhakta,45.0,Male,Delhi,Delhi,2019-08-20,Self-Employed,182000.0,Married,Store,Gold
CUST003109,Gunbir,Vyas,44.0,Male,Delhi,Delhi,2019-04-27,Teacher,50400.0,Married,Mobile App,Silver
CUST003110,Indrajit,Mall,18.0,Male,Hyderabad,Telangana,2026-07-11,Student,8700.0,Single,Mobile App,Bronze
CUST003111,Indira,Bajaj,23.0,Female,Thiruvananthapuram,Kerala,2021-08-16,Sales Executive,48800.0,Single,Mobile App,Bronze
CUST003112,Chakrika,Yohannan,34.0,Female,Chennai,Tamil Nadu,2018-10-23,IT Professional,153400.0,Single,Store,Gold
CUST003113,Udant,Chahal,34.0,Male,Delhi,Delhi,2021-07-03,Engineer,78400.0,Single,Store,Silver
CUST003114,Ronith,Hayer,22.0,Male,Bengaluru,Karnataka,2022-08-17,Sales Executive,67000.0,Single,Mobile App,Silver
CUST003115,Yatan,Nadkarni,43.0,Male,Hyderabad,Telangana,2020-05-07,Sales Executive,114500.0,Married,Mobile App,Gold
CUST003116,Yashodhara,Bhalla,41.0,Female,Kolkata,West Bengal,2019-11-08,Retail Employee,38100.0,Married,Online,Silver
CUST003117,Pranit,Rao,35.0,Male,Warangal,Telangana,2020-10-16,IT Professional,96100.0,Single,Online,Silver
CUST003118,Ethan,Sane,28.0,Male,Hyderabad,Telangana,2020-11-05,Homemaker,4900.0,Married,Online,Bronze
CUST003119,Reva,Raju,52.0,Female,Kolkata,West Bengal,2019-08-04,Teacher,54400.0,Married,Mobile App,Silver
CUST003120,Quincy,Arora,60.0,Male,Delhi,Delhi,2019-10-27,Retired,42100.0,Single,Mobile App,Silver
CUST003121,Lucky,Pai,32.0,Male,Pune,Maharashtra,2021-02-14,Retail Employee,25300.0,Married,Online,Silver
CUST003122,Pushti,Morar,30.0,Female,Mumbai,Maharashtra,2018-12-21,Retail Employee,25000.0,Married,Online,Silver
CUST003123,Vansha,Chahal,44.0,Female,New Delhi,Delhi,2019-08-02,Business Owner,65800.0,Single,Mobile App,Platinum
CUST003124,Hritik,Sawhney,33.0,Male,Pune,Maharashtra,2020-07-15,Self-Employed,127400.0,Married,Store,Gold
CUST003125,Triya,Savant,36.0,Female,Bengaluru,Karnataka,2019-07-29,Homemaker,15000.0,Married,Online,Silver
CUST003126,Maanas,Gade,48.0,Male,Udaipur,Rajasthan,2021-04-15,Self-Employed,65800.0,Married,Online,Gold
CUST003127,Unnati,Sachdeva,38.0,Female,Ahmedabad,Gujarat,2026-07-11,Student,10700.0,Single,Mobile App,Bronze
CUST003128,Ekaraj,Chadha,55.0,Male,Kolkata,West Bengal,2021-02-12,Student,21300.0,Married,Online,Bronze
CUST003129,Eshana,Johal,39.0,Female,Chandigarh,Chandigarh,2021-07-02,Retired,47300.0,Married,Store,Silver
CUST003130,Nidra,Soman,33.0,Female,Bengaluru,Karnataka,2020-08-11,Teacher,42300.0,Married,Store,Silver
CUST003131,Zaitra,Nayak,37.0,Female,Indore,Madhya Pradesh,2021-03-04,Teacher,44300.0,Married,Store,Silver
CUST003132,Bhavini,Prashad,38.0,Female,Hyderabad,Telangana,2019-09-22,Sales Executive,49500.0,Single,Online,Silver
CUST003133,Chanchal,Ahuja,18.0,Female,Hyderabad,Telangana,2026-07-11,Student,8300.0,Single,Mobile App,Bronze
CUST003134,Samarth,Mahajan,57.0,Male,Hyderabad,Telangana,2021-03-06,Retail Employee,32500.0,Married,Online,Silver
CUST003135,Sarthak,Gill,39.0,Male,Pune,Maharashtra,2021-07-20,Sales Executive,85000.0,Married,Store,Silver
CUST003136,Vedhika,Devan,44.0,Female,Amritsar,Punjab,2019-04-01,Retired,11400.0,Divorced,Online,Silver
CUST003137,Irya,Grewal,50.0,Female,Pune,Maharashtra,2021-08-14,Student,16900.0,Married,Online,Bronze
CUST003138,Rayaan,Mann,25.0,Male,Mysuru,Karnataka,2020-08-04,Student,94300.0,Single,Mobile App,Silver
CUST003139,Xalak,Basak,44.0,Female,Bengaluru,Karnataka,2020-02-21,IT Professional,182800.0,Divorced,Online,Gold
CUST003140,Nidhi,Modi,35.0,Female,Mumbai,Maharashtra,2019-03-03,IT Professional,97000.0,Married,Store,Gold
CUST003141,Xiti,Sheth,49.0,Female,Pune,Maharashtra,2019-02-09,Sales Executive,98600.0,Married,Online,Gold
CUST003142,Jasmit,Bala,18.0,Female,Mumbai,Maharashtra,2026-07-11,Student,66100.0,Single,Mobile App,Silver
CUST003143,Aarav,Dube,37.0,Male,Bengaluru,Karnataka,2020-11-18,Government Employee,48800.0,Married,Online,Silver
CUST003144,Karan,Mital,30.0,Male,Bhopal,Madhya Pradesh,2019-06-19,Retail Employee,65800.0,Married,Mobile App,Silver
CUST003145,Warinder,Dash,44.0,Male,Mysuru,Karnataka,2020-11-19,Student,16700.0,Divorced,Mobile App,Bronze
CUST003146,Maanas,Sahni,44.0,Male,Pune,Maharashtra,2020-12-24,Engineer,183100.0,Married,Mobile App,Gold
CUST003147,Hemal,Swamy,29.0,Female,Howrah,West Bengal,2019-12-26,Student,9200.0,Single,Mobile App,Bronze
CUST003148,Krisha,Balakrishnan,29.0,Female,Ludhiana,Punjab,2019-08-03,IT Professional,89600.0,Married,Mobile App,Gold
CUST003149,Dipta,Malhotra,37.0,Female,Delhi,Delhi,2021-06-19,Student,13800.0,Married,Online,Bronze
CUST003150,Xiti,Bhavsar,26.0,Female,Bengaluru,Karnataka,2021-06-11,IT Professional,65800.0,Divorced,Mobile App,Silver
CUST003151,Pratyush,Srivastava,49.0,Male,Amritsar,Punjab,2019-04-10,Student,15000.0,Married,Store,Bronze
